idx,prompt,model,set,premise,hypothesis,genre,label_true,predicted_label,raw_response,prompt_tokens,completion_tokens,total_tokens,cost_usd,reasoning_tokens
649,P2_zero_shot_def,gpt5,matched,"One reason for the high value of MLB teams is the prospect of new, publicly financed ballparks . Owners in Baltimore, Cleveland, Chicago, Denver, and Texas have all reaped major profits from these new facilities, built at little or no cost to the teams.","New facilities were built at very high costs to MLB teams, giving little profit to their owners.",slate,contradiction,contradiction,contradiction,136,140,276,0.00696,128
650,P2_zero_shot_def,gpt5,matched,Answer? said Julius.,Julius needed an answer right then.,fiction,neutral,neutral,neutral,76,330,406,0.01396,320
651,P2_zero_shot_def,gpt5,matched,The key question may be not what Hillary knew but when she knew it.,"We know Hillary knew it, the question is when she knew it.",slate,entailment,neutral,neutral,93,714,807,0.02949,704
652,P2_zero_shot_def,gpt5,matched,This northern beach of magnificent tan sand is most agreeably reached by boat.,The beach has beautiful sand.,travel,entailment,entailment,entailment,85,76,161,0.0038900000000000002,64
653,P2_zero_shot_def,gpt5,matched,It must also report the information to the employee's home agency promptly to facilitate disbursement of pay by the home agency.,Disbursement of pay must be facilitated by reporting information to the home agency.,government,entailment,entailment,entailment,105,716,821,0.029689999999999998,704
654,P2_zero_shot_def,gpt5,matched,you can get a hard copy of it and that's about it,An email won't cut it.,telephone,neutral,neutral,neutral,83,1290,1373,0.05243,1280
655,P2_zero_shot_def,gpt5,matched,"Or, eligibility could be restricted to those who have already been pregnant, or at least sexually active; to those over age 13, or under age 21; or some combination thereof.",The eligibility can not be restricted at all.,slate,contradiction,contradiction,contradiction,111,76,187,0.00415,64
656,P2_zero_shot_def,gpt5,matched,uh high humidity,"Warm, sweaty temperatures.",telephone,entailment,neutral,neutral,73,138,211,0.0062499999999999995,128
657,P2_zero_shot_def,gpt5,matched,The Tunnel of Eupalinos can be explored but it's not for the claustrophobic.,The tunnel of Eupalinos is so large that it is said to have been used to house the construction of the titanic.,travel,contradiction,neutral,neutral,108,394,502,0.01684,384
658,P2_zero_shot_def,gpt5,matched,"The Drawing Room was partially destroyed by fire in 1941, and its furnishings are faithful reproductions; the huge (repaired) Ming punch bowl is striking.",The Ming punch bowl is used at employee parties.,travel,neutral,neutral,neutral,107,74,181,0.00403,64
659,P2_zero_shot_def,gpt5,matched,"Placido Domingo's appearance on the package, compellingly photographed in costume as the ancient King of Crete, (Anthony Tommasini, the New York Times ) is the main selling point for this new recording of one of Mozart's more obscure operas--a fact that does not make critics happy.",Placido Domingo is the reason that people are purchasing the new Mozard opera recordings.,slate,entailment,neutral,neutral,142,586,728,0.02486,576
660,P2_zero_shot_def,gpt5,matched,"So is the salt, drying in the huge, square pans at Las Salinas in the south.",Salt dries in pans at Las Salinas.,travel,entailment,entailment,entailment,93,396,489,0.01677,384
661,P2_zero_shot_def,gpt5,matched,Monday's Question (No.,There was a question on Tuesday.,slate,contradiction,neutral,neutral,77,138,215,0.00629,128
662,P2_zero_shot_def,gpt5,matched,course the head bangers i stay away from those entirely,I try to completely avoid the head bangers.,telephone,entailment,entailment,entailment,86,1356,1442,0.055099999999999996,1344
663,P2_zero_shot_def,gpt5,matched,"In particular, the model provides a useful framework for assessing the long-term implications of alternative budget policies through their effect on national saving.",The best budget policy is yet to be invented.,government,neutral,neutral,neutral,100,74,174,0.00396,64
664,P2_zero_shot_def,gpt5,matched,"Attractively colorful ukiyo-e woodblock prints and scroll paintings can be found in antique stores, second-hand bookstores, and even temple markets.",The temple markets will charge a lot more for the items then the second-hand bookstores will. ,travel,neutral,neutral,neutral,112,74,186,0.00408,64
665,P2_zero_shot_def,gpt5,matched,"We're going to try something different this morning, said Jon.",Jon thought everything should stay the way it was.,fiction,contradiction,contradiction,contradiction,86,652,738,0.02694,640
666,P2_zero_shot_def,gpt5,matched,"According to Jane Langmuir, director of the project, water and heat come together and create a totally new appliance.",Jane Langmuir says that water and heat combine into a new mechanism.,slate,entailment,entailment,entailment,103,588,691,0.02455,576
667,P2_zero_shot_def,gpt5,matched,Drinks are available and expensive.,Drinks are super cheap.,travel,contradiction,contradiction,contradiction,75,76,151,0.00379,64
668,P2_zero_shot_def,gpt5,matched,and uh well if you if you got got him a power mower it'd probably take him a lot less time to do it but i enjoy doing it i feel good doing it uh i i feel a lot better doing it with a power mower with that with a  with a pull tractor on it so i don't have to push so hard,"Keeping the old push mower is the best idea, since it gets the job done as fast as a power mower.",telephone,contradiction,contradiction,contradiction,154,204,358,0.0097,192
669,P2_zero_shot_def,gpt5,matched,and i'm pretty happy with it so far,I don't like it. ,telephone,contradiction,contradiction,contradiction,79,76,155,0.00383,64
670,P2_zero_shot_def,gpt5,matched,Several of the organizations had professional and administrative staffs that provided analytical capabilities and facilitated their members' participation in the organization's activities.,Many organizations facilitated members' participation in their activities.,government,entailment,neutral,neutral,98,266,364,0.01162,256
671,P2_zero_shot_def,gpt5,matched,"On Fox News Sunday , host Tony Snow touted a poll showing that 60 percent of Americans think the allegations represent a pattern of behavior.",Tony Snow was not able to show a poll showing the Americans thoughts on the allegations.,slate,contradiction,contradiction,contradiction,108,76,184,0.00412,64
672,P2_zero_shot_def,gpt5,matched,"Traditionally, certain designs were reserved for royalty, but today elegant geometric or exuberant, stylized floral patterns are available to all.","Nowadays, elegant designs once reserved for royalty are available to everyone.",travel,entailment,entailment,entailment,103,1292,1395,0.05271,1280
673,P2_zero_shot_def,gpt5,matched,"New York 's John Leonard calls Oz an ecology and anthropology of terror, not for the faint of heart or the queasy of stomach ...",Chicago's John Leonard calls Oz a biology and anthology of horror.,slate,contradiction,contradiction,contradiction,105,908,1013,0.03737,896
674,P2_zero_shot_def,gpt5,matched,"Normally, these discussions are kept secret.",These discussions involve a secret plan to take over the world.,slate,neutral,neutral,neutral,84,74,158,0.0038,64
675,P2_zero_shot_def,gpt5,matched,Lewis brought to the campaign the same intensity he had trained upon redneck troopers and sheriffs.,The same intensity as trained upon redneck troopers and sheriffs has been brought to the campaign by Lewis.,slate,entailment,entailment,entailment,106,204,310,0.00922,192
676,P2_zero_shot_def,gpt5,matched,"Wanniski and company have been drubbed by the Wall Street Journal , the New York Times ' A.M.",Wanniski and company have been drubbed by the Wall Street Journal,slate,entailment,entailment,entailment,102,204,306,0.00918,192
677,P2_zero_shot_def,gpt5,matched,"But, when I discovered that it was known all over the village that it was John who was attracted by the farmer's pretty wife, his silence bore quite a different interpretation. ",John was attracted to the farmer's pretty wife.,fiction,entailment,entailment,entailment,110,268,378,0.01182,256
678,P2_zero_shot_def,gpt5,matched,no i i even i enjoy reading T News i try to catch it because it's another example they just they just show you the words and the facts and they they don't offer any commentary and it gives me a quick chance to to be caught up during the day because you know we don't listen to the radio at work at all so i don't like to go the whole day without hearing anything,We are bombarded with the news all day that when I get home I need to turn it off.,telephone,contradiction,contradiction,contradiction,162,588,750,0.02514,576
679,P2_zero_shot_def,gpt5,matched,huh do you have your own kiln or do you do you,Did somebody give you your kiln?,telephone,neutral,neutral,neutral,84,138,222,0.006359999999999999,128
680,P2_zero_shot_def,gpt5,matched,"The same year, the University of Hawaii campus at Manoa became the site of the Center for Cultural and Technical Interchange Between East and West (popularly known as the East West Center), a unique and venerated resource for advanced Pacific Rim studies.",The Pacific Rim studies only take place when one enrolls in a graduate program.,travel,neutral,neutral,neutral,130,202,332,0.00938,192
681,P2_zero_shot_def,gpt5,matched,"The Standard , published a few days before Deng's death, covers similar territory.",The Standard covers similar territory about minorities.,slate,neutral,neutral,neutral,88,138,226,0.0063999999999999994,128
682,P2_zero_shot_def,gpt5,matched,Cases in Comparative,Cases care not related to law.,government,neutral,neutral,neutral,75,330,405,0.01395,320
683,P2_zero_shot_def,gpt5,matched,"It is worth a visit, if only to see the theater itself.","The place is definitely worth visiting, especially for its theater.",travel,entailment,entailment,entailment,90,588,678,0.02442,576
684,P2_zero_shot_def,gpt5,matched,The woman rolled and drew two spears before the horse had rolled and broken the rest.,They were in rotation on the ground grabbing their weapons.,fiction,neutral,neutral,neutral,93,1098,1191,0.04485,1088
685,P2_zero_shot_def,gpt5,matched,"Finally, the Administration strongly opposes including reductions for CO2 in S. 556 or any multi-pollutant bill.",Any multi-pollutant bill is opposed by the Administration.,government,entailment,neutral,neutral,103,266,369,0.01167,256
