idx,prompt,set,premise,hypothesis,genre,label_true,predicted_label,raw_response,prompt_tokens,completion_tokens,total_tokens,cost_usd
100,P5_few_shot_32,mismatched,"As United 93 left Newark, the flight's crew members were unaware of the hijacking of American 11.",As the flight United 93 left Newark the crew members were tragically unaware of the hijacking of American 11.,nineeleven,entailment,entailment,entailment,1411,3,1414,0.0035575
101,P5_few_shot_32,mismatched,"oy not so much a word as an entire vocabulary, as Rosten   can express any emotion, from trivial delight to the blackest woe. ",Oy is not a versatile word at all.,verbatim,contradiction,contradiction,contradiction,1404,3,1407,0.00354
102,P5_few_shot_32,mismatched,Bin Ladin had an important part in this activity.,Bin Ladin's role in the proceedings was significant.,nineeleven,entailment,entailment,entailment,1386,3,1389,0.0034950000000000003
103,P5_few_shot_32,mismatched,Your past support of the Challenger program has been critical to its success these last four years.,Your past support included financial support to the program,letters,neutral,neutral,neutral,1392,1,1393,0.00349
104,P5_few_shot_32,mismatched,We invite you to sponsor a bench.,We find you ill-suited to sponsor a bench. ,letters,contradiction,contradiction,contradiction,1384,3,1387,0.00349
105,P5_few_shot_32,mismatched,"When he came home, it was harder controlling diabetes.",He has been dealing with diabetes since he was a child.,letters,neutral,neutral,neutral,1387,1,1388,0.0034775
106,P5_few_shot_32,mismatched,Do you read Dr. Seuss?,Do you read Dr. Seuss in school?,facetoface,neutral,neutral,neutral,1382,1,1383,0.003465
107,P5_few_shot_32,mismatched,"Jarrah stopped the violent maneuvers at about 10:01:00 and said,Allah is the greatest!",Jarrah praised Allah at around 10:01:00.,nineeleven,entailment,entailment,entailment,1401,3,1404,0.0035325
108,P5_few_shot_32,mismatched,"Finally, I would remind Mr. Henn that the point of the Vietnam war has nothing to do with whether we called the country 'Nam or Vietnam .  It is that today Russian military personnel operate their ships and planes out of our former base complex at Cam Ranh Bay while the political language Ho Chi Minh imported from Moscow is now current through all of Indo-China .","I stopped talking to Mr. Henn years ago, he's beyond help.",verbatim,contradiction,neutral,neutral,1453,1,1454,0.0036425
109,P5_few_shot_32,mismatched,"As a result, product proliferation represents a shift in the curve relating sales volume and variability (see Figure 7.4).",Sales volume and variability can be represented on a graph.,oup,entailment,entailment,entailment,1400,3,1403,0.00353
110,P5_few_shot_32,mismatched,6 million grant from Lilly Endowment Inc.,We won a 6 millioin grant from Lilly Endowment Inc.,letters,neutral,entailment,entailment,1389,3,1392,0.0035025
111,P5_few_shot_32,mismatched,"Furthermore, both language progress and an array of emergent-literacy skills can be predicted by the sheer amount of verbal interaction in the home during the first few years of life'a relationship that holds for children of all socioeconomic levels.",Language progress and literacy skills can be predicted.,oup,entailment,entailment,entailment,1418,3,1421,0.003575
112,P5_few_shot_32,mismatched,"A Feminist Dictionary , edited by influential Cheris Kramarae and Paula Treichler along with Ann Russo, suggests the style and the substance of some recent feminist discourse.",Cheris Kramarae published a book criticizing the style and substance of recent feminist arguments.,verbatim,contradiction,contradiction,contradiction,1419,3,1422,0.0035775
113,P5_few_shot_32,mismatched,"Boston Center TMU [Traffic Management Unit], we have a problem here.",Boston Center TMU [Traffic Management Unit]: all is clear and well.,nineeleven,contradiction,contradiction,contradiction,1394,3,1397,0.003515
114,P5_few_shot_32,mismatched,Dentistry has been a part of my life for as long as I can remember.,Dentistry has been in my life since I can remember.,letters,entailment,entailment,entailment,1391,3,1394,0.0035075
115,P5_few_shot_32,mismatched,"The environment, including the social environment, is available for children to interact with as they make sense of their experiences, but it does not determine the evolution of the child's mind.","In addition to their social environment, children also make sense of their experiences even when alone.",oup,neutral,neutral,neutral,1417,1,1418,0.0035525
116,P5_few_shot_32,mismatched,"Uh, so yeah, I took up a lot of her life and she read a lot of children's stories to me as a result of that, but I don't believe she read a lot for her own amusement.",I do not believe she read at all.,facetoface,contradiction,contradiction,contradiction,1415,3,1418,0.0035675
117,P5_few_shot_32,mismatched,.. Defication of humankind as supreme. ,Humankind is not supreme. ,verbatim,contradiction,contradiction,contradiction,1381,3,1384,0.0034825
118,P5_few_shot_32,mismatched,"I was asleep, but Luigi was awake, and he thought he detected a vague form nearing the bed.",The room was quiet the whole time with nothing unusual.,verbatim,contradiction,contradiction,contradiction,1396,3,1399,0.00352
119,P5_few_shot_32,mismatched,These are artists who are either emerging as leaders in their fields or who have already become well known.,These artists are famous in other fields as well.,letters,neutral,neutral,neutral,1394,1,1395,0.003495
120,P5_few_shot_32,mismatched,"I've not been able to corroborate this explanation, but I'll never forget it.","I corroborated this explanation, and will soon forget it.",verbatim,contradiction,contradiction,contradiction,1392,3,1395,0.00351
121,P5_few_shot_32,mismatched,Chapters 8 through 10 focus on the apparel industry; Chapters 11 and 12 look at textiles.,the last five chapters are about apparel and apparel related material.,oup,contradiction,contradiction,contradiction,1398,3,1401,0.003525
122,P5_few_shot_32,mismatched,"Whether clerical workers or executives, the majority confirmed the parental state of mind just  They complained of overly long workdays and frenetic home lives.",They did complain of workdays that were too long and a home life that was frenetic. ,oup,entailment,entailment,entailment,1414,3,1417,0.003565
123,P5_few_shot_32,mismatched,The space age began with the launch of Sputnik in October 1957.,In October 1957 the space age started after the launch of Sputnik.,letters,entailment,entailment,entailment,1394,3,1397,0.003515
124,P5_few_shot_32,mismatched,The idiom dressed to the nines could be from Middle English dressed to then eynes `dressed to the eyes.,The Middle English had a similar idiom.,verbatim,entailment,neutral,neutral,1399,1,1400,0.0035075
125,P5_few_shot_32,mismatched,The creation of a national highway system in the 1950s further fostered the development of mass retailing by opening vast new spaces in suburban malls.,The completion of national roads in the 50s helped the advancement of mass retailing.,oup,entailment,entailment,entailment,1413,3,1416,0.0035625
126,P5_few_shot_32,mismatched,We are most grateful for your support in whatever amount you can spare!,"Whatever you donate, we're thankful to receive it.",letters,entailment,entailment,entailment,1388,3,1391,0.0035
127,P5_few_shot_32,mismatched,'  Two plus ten equals twelve in any language.,Two plus ten is twenty in English,verbatim,contradiction,contradiction,contradiction,1383,3,1386,0.0034875
128,P5_few_shot_32,mismatched,The international environment for Bin Ladin's efforts was ideal.,The environment internationally for Bin Ladin's efforts was just right.,nineeleven,entailment,entailment,entailment,1389,3,1392,0.0035025
129,P5_few_shot_32,mismatched,"It seems silly to separate Gruy?¨re the cheese from Gruy?¨re the place in Switzerland whence it comes' indeed, the latter is not even an entry in the geographical sections of either dictionary.",The Gruy and the cheese and important to separate,verbatim,contradiction,contradiction,contradiction,1419,3,1422,0.0035775
130,P5_few_shot_32,mismatched,"The law school's 5,900 alumni are a distinguished group.","The 5,900 alumni of the law school have many accolades.",letters,neutral,neutral,neutral,1391,1,1392,0.0034875
131,P5_few_shot_32,mismatched,I'll pass that along over here.,I will pass any information along to relay the message as there are still other families looking for their loved one. ,nineeleven,neutral,neutral,neutral,1394,1,1395,0.003495
132,P5_few_shot_32,mismatched,So I liked that.,"I liked that, so what?",facetoface,neutral,neutral,neutral,1376,1,1377,0.00345
133,P5_few_shot_32,mismatched,"Um, well I know it was before I was five, probably, I know at least four and I'm sure she read to me before that.",I am certain that she read to me but I can't pinpoint the exact age. ,facetoface,entailment,entailment,entailment,1410,3,1413,0.003555
134,P5_few_shot_32,mismatched,"These capacities, in turn, ease the task of establishing an intersubjective connection, and that connection provides the platform for the creation of additional  zones,  enabling children to master complex, culturally adaptive skills.",These capacities make it easier for children to master more complex cultural skills.,oup,entailment,entailment,entailment,1420,3,1423,0.0035800000000000003
135,P5_few_shot_32,mismatched,I've read several of his books both fiction and non-fiction books.,I've never read any of his books. ,facetoface,contradiction,contradiction,contradiction,1386,3,1389,0.0034950000000000003
