idx,hybrid,threshold,set,premise,hypothesis,genre,label_true,label_pred,source,enc_conf,tokens,cost_usd
232,v3_deberta_gpt4o_32shot,0.95,matched,"The sculpture on the dome (a personification of Commerce) and the river gods (including Anna Livia, set over the main door) are by Edward Smyth, who was also responsible for the statues on the GPO .",The dome is bare and plain.,travel,contradiction,contradiction,encoder,0.9999260902404784,0,0.0
233,v3_deberta_gpt4o_32shot,0.95,matched,"Eh! Monsieur Lawrence, called Poirot. ",Poirot called upon Monsieur Lawrence.,fiction,entailment,entailment,encoder,0.997849941253662,0,0.0
234,v3_deberta_gpt4o_32shot,0.95,matched,"If all else failed, I could always make myself an exhibit.",There are major downsides to making myself an exhibit. ,fiction,neutral,neutral,encoder,0.9977878332138062,0,0.0
235,v3_deberta_gpt4o_32shot,0.95,matched,"The 2000 census showed Illinois with about 35,000 fewer people who are eligible for LSC services because of low income, about $22,000 a year for a family of four, Kleiman said.",Low income is the only disqualifying factor in LSC services eligibility.,government,neutral,neutral,encoder,0.9862887859344482,0,0.0
236,v3_deberta_gpt4o_32shot,0.95,matched,Weicker has yet to declare his intentions.,Weicker has only the very best of intentions.,slate,neutral,neutral,encoder,0.9843520522117616,0,0.0
237,v3_deberta_gpt4o_32shot,0.95,matched,you know they they like what they're doing they you know they feel good about what they're doing that type of thing it's more,You can see that they hate this line of work.,telephone,contradiction,contradiction,encoder,0.9999696016311646,0,0.0
238,v3_deberta_gpt4o_32shot,0.95,matched,"Even the most aged and infirm travel here to die, for nothing is more blessed for a devout Hindu than to die in the great waters of the Varanasi and thus be released from the eternal cycle of rebirth.",There is nothing special to Hindus about the water of the Varanasi.,travel,contradiction,contradiction,encoder,0.9995633959770204,0,0.0
239,v3_deberta_gpt4o_32shot,0.95,matched,but uh that has been the major change that we have noticed in gardening and that's about the extent of what we've done just a little bit on the patio and uh and waiting for the the rain to subside so we can  mow we after about a month we finally got to mow this weekend,We still won't be able to mow for a couple of weeks.,telephone,contradiction,contradiction,encoder,0.99982088804245,0,0.0
240,v3_deberta_gpt4o_32shot,0.95,matched,but uh these guys were actually on the road uh two thousand miles from from home when they had to file their uh their final exams and send them in,These men were driving in a blue Cadillac when they filed their final exams.,telephone,neutral,neutral,encoder,0.9983686804771424,0,0.0
241,v3_deberta_gpt4o_32shot,0.95,matched,With him was the evil-looking Number 14.,Number 14 looked very innocent.,fiction,contradiction,contradiction,encoder,0.9999631643295288,0,0.0
242,v3_deberta_gpt4o_32shot,0.95,matched,This site includes a list of all award winners and a searchable database of Government Executive articles.,All of the award winners are listed on the site.,government,entailment,entailment,encoder,0.9983311295509338,0,0.0
243,v3_deberta_gpt4o_32shot,0.95,matched,"In the final rule, HCFA revised certain regulations pertaining to the costs of graduate medical education programs to conform to a recently enacted statute.","Regulations were revised by HCFA pertaining to the costs of graduate programs, because they neglected those programs.",government,neutral,neutral,encoder,0.9974347949028016,0,0.0
244,v3_deberta_gpt4o_32shot,0.95,matched,GAO secures all information obtained during the course of its work.,The information is secured.,government,entailment,entailment,encoder,0.9909934401512146,0,0.0
245,v3_deberta_gpt4o_32shot,0.95,matched,He also has a private practice.,He has private practices as well.,government,entailment,entailment,encoder,0.9980912804603576,0,0.0
246,v3_deberta_gpt4o_32shot,0.95,matched,"Nonetheless, the rationality of service tiers remains.",Rationality of service tiers continues on.,government,entailment,entailment,encoder,0.998201847076416,0,0.0
247,v3_deberta_gpt4o_32shot,0.95,matched,"Ceter of the national aerosece industry, with a vigorous local culture and bright and breezy street life, this university city has an infectious enthusiasm to it.",Design of military aircraft is one of the town's biggest industries.,travel,neutral,neutral,encoder,0.998069941997528,0,0.0
248,v3_deberta_gpt4o_32shot,0.95,matched,"This historically renowned freshwater lake, known both as the Sea of Galilee and Lake Kinneret (meaning a harp, after its shape), is just 58 km (36 miles) in circumference.",The Sea of Galilee is full of saltwater. ,travel,contradiction,contradiction,encoder,0.9999114274978638,0,0.0
249,v3_deberta_gpt4o_32shot,0.95,matched,Loire Valley,A Lake in Loire.,travel,contradiction,contradiction,encoder,0.992830216884613,0,0.0
250,v3_deberta_gpt4o_32shot,0.95,matched,i never managed to plan my departure right,I have all of my travel plans set.,telephone,contradiction,contradiction,encoder,0.9999141693115234,0,0.0
251,v3_deberta_gpt4o_32shot,0.95,matched,well yeah that really is scary,That is frightening.,telephone,entailment,entailment,encoder,0.9980615973472596,0,0.0
252,v3_deberta_gpt4o_32shot,0.95,matched,He knew how the Simulacra was supposed to develop.,He knew how the Sim would change.,fiction,entailment,entailment,encoder,0.9756753444671632,0,0.0
253,v3_deberta_gpt4o_32shot,0.95,matched,"Other advantages the Postal Service could retain relate to such things as the payment of taxes, the need for a return on investment, the right of eminent domain, and immunity from parking tickets.",The right of eminent domain is an advantage of the Postal Service.,government,entailment,entailment,encoder,0.9950868487358092,0,0.0
254,v3_deberta_gpt4o_32shot,0.95,matched,With dark eyes and eyelashes she would have been a beauty. ,"There was nothing that could be done to make her beautiful, not even darker eyes.",fiction,contradiction,contradiction,encoder,0.9999094009399414,0,0.0
255,v3_deberta_gpt4o_32shot,0.95,matched,That seems to make up for how he feels about what you did to the Voth.,He held his feelings about what happened to the Voth mostly inside. ,fiction,neutral,neutral,encoder,0.9934318661689758,0,0.0
256,v3_deberta_gpt4o_32shot,0.95,matched,The younger girl ran screaming to her.,The young girl was scared. ,fiction,neutral,neutral,api,0.9215956926345824,1600,0.0040075
257,v3_deberta_gpt4o_32shot,0.95,matched,uh-huh oh yeah i hadn't heard that one let's see i can't oh gosh that that probably wipes out my whole inventory of TV shows other than um PBS i,The only TV shows remaining will be on PBS,telephone,entailment,entailment,encoder,0.9889419078826904,0,0.0
258,v3_deberta_gpt4o_32shot,0.95,matched,"A detailed English explanation of the plot is always provided, and wireless recorded commentary units are sometimes available.","A detailed plot, written in English, is always available and an audio commentary is sometimes available that's voiced by Morgan Freeman.",travel,neutral,neutral,encoder,0.9995812773704528,0,0.0
259,v3_deberta_gpt4o_32shot,0.95,matched,"Sculpture and stone carving are perfectly modified to the harmonies of the design; the four columns at the corners are hollow to carry water off the roof, and the urns on roof are disguised chimneys.",The chimneys on the roof and entirely perceivable and not at all disguised. ,travel,contradiction,contradiction,encoder,0.9999781847000122,0,0.0
260,v3_deberta_gpt4o_32shot,0.95,matched,Are you sure?,Have you thought it through?,fiction,entailment,neutral,encoder,0.9612687826156616,0,0.0
261,v3_deberta_gpt4o_32shot,0.95,matched,Trying Your Luck,Think carefully and calculate your way to a certain victory.,travel,neutral,contradiction,encoder,0.9939746260643004,0,0.0
262,v3_deberta_gpt4o_32shot,0.95,matched,"Yes, Elizabeth Taylor, Norman Mailer, Warren Beatty, David Rockefeller, and Mick Jagger will go to a nightclub, but only if they are reasonably certain that Diana Ross, William F. Buckley Jr., Salvador Dali, Betty Ford, Frank Sinatra, Mikhail Baryshnikov, and the king of Cyprus will show up too--and vice versa.",Nobody is going to be to any nightclub ever. ,slate,contradiction,contradiction,encoder,0.9999688863754272,0,0.0
263,v3_deberta_gpt4o_32shot,0.95,matched,"In the Blue Mountain National Park and the John Crow National Park, which together cover 78,200 hectares (193, 200 acres), conservationists are attempting to halt the encroachment of local farmers and loggers.",Blue mountain National Park is preventing farmers from working there because the park already has farmers.,travel,neutral,neutral,encoder,0.9982016086578368,0,0.0
264,v3_deberta_gpt4o_32shot,0.95,matched,Information  Computer Attacks at Department of Defense Pose Increasing Risks,The computer attacks on the Department of Defense are easily mitigated.,government,neutral,contradiction,encoder,0.9971202611923218,0,0.0
265,v3_deberta_gpt4o_32shot,0.95,matched,36 AC usage nationally for mercury control from power plants should be roughly proportional to the total MWe of coal-fired facilities that are equipped with the technology (this assumes an average capacity factor of 85 percent and other assumptions of Tables 4-4 and 4-5).,Mercury control from power plants does not required AC.,government,contradiction,contradiction,encoder,0.9999228715896606,0,0.0
266,v3_deberta_gpt4o_32shot,0.95,matched,I am a lacto-vegetarian.,"I can consume lactose, but not meat.",slate,entailment,entailment,encoder,0.9691901206970216,0,0.0
267,v3_deberta_gpt4o_32shot,0.95,matched,yeah well i'm a hot weather person i'm i can take the heat but i don't like the cold,"The cold weather makes me sick, thus I am not fond of it.  ",telephone,neutral,neutral,encoder,0.9990416169166564,0,0.0
268,v3_deberta_gpt4o_32shot,0.95,matched,"Today the strait is busy with commercial shipping, ferries, and fishing boats, and its wooded shores are lined with pretty fishing villages, old Ottoman mansions, and the villas of Istanbul's wealthier citizens.",Istanbul is still considered a third world country.,travel,neutral,contradiction,encoder,0.9998598098754884,0,0.0
269,v3_deberta_gpt4o_32shot,0.95,matched,"Now then, Miss Tuppence, said Sir James, ""you know this place better than I do.",Sir James expected Miss Tuppence to give him directions.,fiction,neutral,neutral,encoder,0.9978041052818298,0,0.0
270,v3_deberta_gpt4o_32shot,0.95,matched,Critics complain that John Frankenheimer's miniseries about the Alabama governor and presidential candidate plays fast and loose with history.,Critics feel Frankenheimer could have included a lot more information about the Alabama governor in the miniseries. ,slate,neutral,neutral,encoder,0.9558732509613036,0,0.0
