idx,prompt,set,premise,hypothesis,genre,label_true,predicted_label,raw_response,prompt_tokens,completion_tokens,total_tokens,cost_usd
168,P5_few_shot_32,matched,Their rights have been the source of conflicts in the central government.,Their rights have been an area of turmoil within the central government.,travel,entailment,entailment,entailment,1390,3,1393,0.003505
169,P5_few_shot_32,matched,"Clearly, the press has done a lousy job with its focus on behavior such as infidelity or drug use that most people don't care about.",The press has done a great job of covering hot-button issues people want to learn about.,slate,contradiction,contradiction,contradiction,1410,3,1413,0.003555
170,P5_few_shot_32,matched,Two aromatic aniseed drinks are also produced locally.,The aniseed drinks have a good smell to them.,travel,entailment,neutral,neutral,1387,1,1388,0.0034775
171,P5_few_shot_32,matched,"In some cases, members initially participated because of an existing trust relationship with individual leaders or sponsors, and it was a challenge to keep them returning until they saw value in participating and had built trust with other members.",The trust members built themselves was more important than the trust they made with the leaders.,government,neutral,neutral,neutral,1423,1,1424,0.0035675
172,P5_few_shot_32,matched,"The activities included in the Unified Agenda are, in general, those expected to have a regulatory action within the next 12 months, although agencies may include activities with an even longer time frame.",Most of the activities taken under the regulatory actions have been longer that 12 months.,government,neutral,contradiction,contradiction,1419,3,1422,0.0035775
173,P5_few_shot_32,matched,Pick up a map from the tourist office here and ask about walking tours.,The people at the tourist office are friendly and well-informed.,travel,neutral,neutral,neutral,1391,1,1392,0.0034875
174,P5_few_shot_32,matched,"Also, the final rule is not intended to have any retroactive effect and administrative procedures must be exhausted prior to any judicial challenge to the provisions of the rule.",The final rule isn't meant to have a retroactive effect but only affect legislation in the next year.,government,neutral,neutral,neutral,1416,1,1417,0.00355
175,P5_few_shot_32,matched,Act Accounting the Great Management Reform Act,Management reform is needed ,government,neutral,neutral,neutral,1377,1,1378,0.0034525
176,P5_few_shot_32,matched,"Explanation building is the inverse  starting with the observations, the evaluator develops a picture of what is happening and why.",Explanation building is going to be the standard approach in the future.,government,neutral,neutral,neutral,1400,1,1401,0.00351
177,P5_few_shot_32,matched,"The spot does leave the viewer wondering about the rest of the story, and what tale the condom could tell.","The spot resolves the storyline neatly for viewers, especially regarding the condom.",slate,contradiction,contradiction,contradiction,1400,3,1403,0.00353
178,P5_few_shot_32,matched,yeah yeah uh-huh yeah we we saw that one uh we find that uh that uh if you can get into those dollar movies you know they're uh they're a dollar and a half what is it dollar and a quarter dollar and a half now,I don't think you can get it anywhere.,telephone,contradiction,contradiction,contradiction,1422,3,1425,0.003585
179,P5_few_shot_32,matched,"Hold hard, said Tommy.","""Don't hold at all!"" was Tommy's only message.",fiction,contradiction,contradiction,contradiction,1382,3,1385,0.0034850000000000003
180,P5_few_shot_32,matched,"The traditional opening time for many hotels is the Orthodox Easter, although some do not open until the end of April.",The hotels open on March 13th.,travel,neutral,contradiction,contradiction,1396,3,1399,0.00352
181,P5_few_shot_32,matched,"The museum is open from 9am to 1pm and 2 to 5pm Monday to Friday (with audio-visual shows in the afternoon), and on Saturday mornings.","The museum is not open on Sunday, either in the morning or the afternoon.",travel,entailment,entailment,entailment,1417,3,1420,0.0035725
182,P5_few_shot_32,matched,"Of particular significance --the American public has become acutely aware of the hazards to their health, including the risk of mortality, posed by inhalation of fine particles and exposure to mercury through fish consumption.",The American public is still very unaware of the health risks of inhaling small particles.,government,contradiction,contradiction,contradiction,1421,3,1424,0.0035825
183,P5_few_shot_32,matched,Why shouldn't he be? ,There is no reason he shouldn't be.,fiction,entailment,entailment,entailment,1378,3,1381,0.0034750000000000002
184,P5_few_shot_32,matched,maybe adult literacy maybe you know composition writing maybe you know uh volunteering you know on a tutor line or though the even through the elementary schools for help with homework or the other part of me says is God i've had enough kids  do i really,I don't know if I really want to put in more effort volunteering since I've already gone through that with my children,telephone,neutral,neutral,neutral,1436,1,1437,0.0036
185,P5_few_shot_32,matched,The Office of Information and Regulatory Affairs of OMB approved the,The motion was quickly approve because everyone thought it was amazing.,government,neutral,neutral,neutral,1389,1,1390,0.0034825
186,P5_few_shot_32,matched,He argued that these governors shared the congressional Republican agenda enshrined in the 1994 Contract With America.,The speaker agrees with the governors,slate,contradiction,neutral,neutral,1393,1,1394,0.0034925
187,P5_few_shot_32,matched,Perhaps tax reform doesn't appeal to the new spiritualized side of Bradley.,Bradley is a pastor now.,slate,neutral,neutral,neutral,1384,1,1385,0.00347
188,P5_few_shot_32,matched,uh wasn't that Jane Eyre no he wrote Jane Eyre too,Was it Jane Eyre or not?,telephone,entailment,neutral,neutral,1386,1,1387,0.0034750000000000002
189,P5_few_shot_32,matched,and they have a bar also which is always crowded as can be  but it's it's an specially fine restaurant and when you consider they take no plastic or checks,"They have a bar, which is always empty.",telephone,contradiction,contradiction,contradiction,1406,3,1409,0.003545
190,P5_few_shot_32,matched,The arts also flourished in India during these early times.,The arts languished during those early days.,travel,contradiction,contradiction,contradiction,1385,3,1388,0.0034925
191,P5_few_shot_32,matched,"Say, man, don't you know you've been given up for dead? ",He died of starvation after being left in the desert by his group of friends.,fiction,neutral,contradiction,contradiction,1395,3,1398,0.0035175000000000002
192,P5_few_shot_32,matched,"It can be done, he said at last. ",It is possible. ,fiction,entailment,entailment,entailment,1380,3,1383,0.00348
193,P5_few_shot_32,matched,"Perhaps all we can say of great acting is that it involves assimilation rather than accumulation, that the performer isn't so much a surrogate as a vessel.",Great actors can assimilate themselves into their roles.,slate,entailment,entailment,entailment,1403,3,1406,0.0035375000000000003
194,P5_few_shot_32,matched,"Straightened out for a while, Humayun came back in 1555 with his Persian army to recapture the Punjab, Delhi, and Agra, but the next year his opium habit caused his death (see page 64).","Straightened out for a bit, Humayun came back in 1555 with his army to recapture the provinces, but was stopped by an opium addiction.",travel,entailment,entailment,entailment,1447,3,1450,0.0036475
195,P5_few_shot_32,matched,Scutari is traditionally associated with the name of Florence Nightingale.,There is no association between Florence Nightingale and Scutari.,travel,contradiction,contradiction,contradiction,1389,3,1392,0.0035025
196,P5_few_shot_32,matched,"North of Mytilini, stop at the village of Moria, where you will find the remains of a huge Roman aqueduct surrounded by grazing goats.",The village of Moria contains the ruins of a massive Roman aqueduct.,travel,entailment,entailment,entailment,1410,3,1413,0.003555
197,P5_few_shot_32,matched,"NIPA had already recognized mineral exploration as investment, and in 1996, NIPA reclassified government purchases of plant and equipment as investment.","NIPA said mineral exploration is an investment, especially oil and gas.",government,neutral,neutral,neutral,1407,1,1408,0.0035275
198,P5_few_shot_32,matched,"32 Under the RSA proposal, a worker between the ages of 25 and 60 with family earnings of at least $5,000 could contribute up to $1,000 annually through either an employer-sponsored saving plan or a tax-deferred individual account.","Most workers could contribute up to $1,000 each year.",government,entailment,neutral,neutral,1429,1,1430,0.0035825
199,P5_few_shot_32,matched,The following are examples of how agencies engaged employee unions.,The following are examples of how agencies can eradicate employee unions.,government,contradiction,contradiction,contradiction,1387,3,1390,0.0034975
200,P5_few_shot_32,matched,"Blessed with preternatural gregariousness, good humor, and a love of attention, he's been tireless about pursuing both celebrity and the cause of popular history ever since.",He never wanted any attention and kept to himself all the time.,slate,contradiction,contradiction,contradiction,1413,3,1416,0.0035625
