idx,hybrid,threshold,set,premise,hypothesis,genre,label_true,label_pred,source,enc_conf,tokens,cost_usd
717,v3_deberta_gpt4o_32shot,0.95,matched,have that well and it doesn't seem like very many people uh are really i mean there's a lot of people that are on death row but there's not very many people that actually um do get killed,"There are a lot of people on death row, but not that many actually are executed.",telephone,entailment,entailment,encoder,0.9975918531417848,0,0.0
718,v3_deberta_gpt4o_32shot,0.95,matched,okay i'll keep that in mind yeah you serve that yourself or the for a family,Ok I will remember that. You serve that for yourself or a family.,telephone,entailment,entailment,encoder,0.998506247997284,0,0.0
719,v3_deberta_gpt4o_32shot,0.95,matched,"Sixty percent of Americans are frustrated and angry with the health-care system, and 70 percent favor federal intervention.",The majority of Americans are satisfied with the health-care system.,slate,contradiction,contradiction,encoder,0.9993982315063475,0,0.0
720,v3_deberta_gpt4o_32shot,0.95,matched,"Hold hard, said Tommy.","Tommy explained to hold hard, using only one arm.",fiction,neutral,neutral,encoder,0.9995232820510864,0,0.0
721,v3_deberta_gpt4o_32shot,0.95,matched,"To their good fortune, he's proving them right.",He is showing that they were correct.,slate,entailment,entailment,encoder,0.9977887868881226,0,0.0
722,v3_deberta_gpt4o_32shot,0.95,matched,finding the latest thing out from my friends is usually the most uh time effective,It works best to find things out from my friends.,telephone,entailment,entailment,encoder,0.99573415517807,0,0.0
723,v3_deberta_gpt4o_32shot,0.95,matched,Grantees statistically sample the cases closed in the previous year to determine if the sampled cases generally meet the requirements for reporting cases to LSC.,Grantees are not going to pay attention to cases closed in the last year.,government,contradiction,contradiction,encoder,0.9999572038650512,0,0.0
724,v3_deberta_gpt4o_32shot,0.95,matched,Where would he be today without American commercial know-how?,Americans lack important commercial know-how.,slate,contradiction,contradiction,encoder,0.9975851774215698,0,0.0
725,v3_deberta_gpt4o_32shot,0.95,matched,"As Jon looked at him, Barnam puffed out his chest.",Barnam wanted to impress Jon.,fiction,neutral,neutral,encoder,0.975769817829132,0,0.0
726,v3_deberta_gpt4o_32shot,0.95,matched,"They found plenty of water pouring down from the mountains, and more timber than anyone knew what to do with.",There was no water found pouring down from the mountains.,travel,contradiction,contradiction,encoder,0.9999711513519288,0,0.0
727,v3_deberta_gpt4o_32shot,0.95,matched,"Don't expect to be swinging much after midnight, even in towns.",Things all close down at 11:30pm.,travel,neutral,contradiction,encoder,0.9959063529968262,0,0.0
728,v3_deberta_gpt4o_32shot,0.95,matched,"In addition, Saracens invaded the Provencal coast from North Africa, and Magyar armies attacked Lor?­raine and Bur?­gun?­dy.",The Magyar armies did not attack anyone.,travel,contradiction,contradiction,encoder,0.9999805688858032,0,0.0
729,v3_deberta_gpt4o_32shot,0.95,matched,when there was the ball that was sort of hit to Buckner to Buckner,The ball was hit to Buckner and he caught it.,telephone,neutral,neutral,encoder,0.9988985061645508,0,0.0
730,v3_deberta_gpt4o_32shot,0.95,matched,"So have I for that matter, but I flatter myself that my choice of dishes was more judicious than yours.",My choice of dishes were nothing compared to yours.,fiction,contradiction,contradiction,encoder,0.9980790615081788,0,0.0
731,v3_deberta_gpt4o_32shot,0.95,matched,There always will be a need for an attorney to do general law.,There will always be a very real need for lawyers and attorney's to practice law.,government,neutral,neutral,encoder,0.967059850692749,0,0.0
732,v3_deberta_gpt4o_32shot,0.95,matched,"Land of Lincoln helped Tasha Johnson of Marion get Social Security benefits to support her four children after the 29-year-old woman was diagnosed with non-Hodgkin's lymphoma, a type of cancer, she said.",She loves her children.,government,neutral,neutral,encoder,0.9996368885040284,0,0.0
733,v3_deberta_gpt4o_32shot,0.95,matched,"These days, newspaper writers are no longer allowed the kind of license he took.",Newspaper writes can't take the kind of license that he did.,slate,entailment,entailment,encoder,0.9984664916992188,0,0.0
734,v3_deberta_gpt4o_32shot,0.95,matched,All these sites will automatically lead into George Dubbawya's Web site (www.georgewbush.com).,These sites lead to George W. Bush's website.,slate,entailment,entailment,encoder,0.9933904409408568,0,0.0
735,v3_deberta_gpt4o_32shot,0.95,matched,Oh yeah? San Barenakedino? How's he? Clarisse and Onardo both asked.,Clarisse and Onardo both asked how San Bernakedino is. ,fiction,entailment,entailment,encoder,0.9977147579193116,0,0.0
736,v3_deberta_gpt4o_32shot,0.95,matched,"This site provides information links, tools, and resources developed for the benefit of the audit profession, including audit programs, best practices, and research services.",Thousands of auditors across the country have visited the site in recent weeks.,government,neutral,neutral,encoder,0.9998494386672974,0,0.0
737,v3_deberta_gpt4o_32shot,0.95,matched,Scotland became little more than an English county.,Scotland was far greater than an English county.,travel,contradiction,contradiction,encoder,0.9999046325683594,0,0.0
738,v3_deberta_gpt4o_32shot,0.95,matched,Hang it all! said Tommy indignantly.,Tommy happily declared to hang nothing.,fiction,contradiction,contradiction,encoder,0.9999769926071168,0,0.0
739,v3_deberta_gpt4o_32shot,0.95,matched,"Regulation and the Nature of Postal Delivery Services, Ed.",There is regulation of the postal delivery service by the USPS.,government,neutral,neutral,encoder,0.99612694978714,0,0.0
740,v3_deberta_gpt4o_32shot,0.95,matched,well i think that's about all my pet stories right now so,I have more to share about my animals.,telephone,contradiction,contradiction,encoder,0.9980316758155824,0,0.0
741,v3_deberta_gpt4o_32shot,0.95,matched,"Other pundits beam their opinions at us as through a time warp, from the hazy days of past administrations.",The experts give opinions from current administrations.,slate,contradiction,contradiction,encoder,0.99994695186615,0,0.0
742,v3_deberta_gpt4o_32shot,0.95,matched,so who so if you go out and you're talking like a ten or fifteen thousand dollar vehicle and you add that sales tax on that's a that's a big chunk of change you have to come up with,The sales tax would really drive the price of the car up.,telephone,entailment,neutral,encoder,0.997872233390808,0,0.0
743,v3_deberta_gpt4o_32shot,0.95,matched,"I put it to you that, wearing a suit of Mr. Inglethorp's clothes, with a black beard trimmed to resemble his, you were there ”and signed the register in his name!",He was trying to impersonate Mr. Inglethorp and forging his signature. ,fiction,entailment,neutral,encoder,0.9973312616348268,0,0.0
744,v3_deberta_gpt4o_32shot,0.95,matched,"In Texas, the ability to produce fairly stated external financial reports was only the first step in building a more effective, resultsoriented government.",Producing fairly stated external financial reports is not necessary when it comes to building a more effective government in Texas.,government,contradiction,contradiction,encoder,0.999009609222412,0,0.0
745,v3_deberta_gpt4o_32shot,0.95,matched,"The park on the hill of Monte makes a good playground, while the ride down in a wicker toboggan is straight out of an Old World theme park (though surely tame for older kids).","the park on the hill in Monte has a good playground, but may not be as exciting for older kids.",travel,entailment,entailment,encoder,0.9931835532188416,0,0.0
746,v3_deberta_gpt4o_32shot,0.95,matched,"As he emerged, Boris remarked, glancing up at the clock: ""You are early.",Boris had just arrived at the rendezvous when he appeared.,fiction,neutral,neutral,encoder,0.9838415384292604,0,0.0
747,v3_deberta_gpt4o_32shot,0.95,matched,There never will be.,It will never happen.,fiction,entailment,entailment,encoder,0.9873419404029846,0,0.0
748,v3_deberta_gpt4o_32shot,0.95,matched,"More reserved and remote but a better administrator and financier than his uncle, Charles Brooke imposed on his men his own austere, efficient style of life.",Charles Brooke's men did not take well to the austerity resulting from his leadership style.,travel,neutral,neutral,encoder,0.9993578791618348,0,0.0
749,v3_deberta_gpt4o_32shot,0.95,matched,We will also need any able bodied men to help us spike the river.,We need men to help us spike the river.,fiction,entailment,entailment,encoder,0.9971629977226256,0,0.0
750,v3_deberta_gpt4o_32shot,0.95,matched,"For ideological free-marketeers (like myself), theories like Smith and Wright's can be intellectually jarring.",I can appreciate their position even if it does contradict my opinions. ,slate,neutral,neutral,encoder,0.9893833994865416,0,0.0
751,v3_deberta_gpt4o_32shot,0.95,matched,"In fact, you're going to be rewarded.","Indeed, you will get a prize.",government,entailment,entailment,encoder,0.9977479577064514,0,0.0
752,v3_deberta_gpt4o_32shot,0.95,matched,The census of 1931 served as an alarm signal for the Malay national consciousness.,There wasn't any censuses in Malaysia prior to 1940.,travel,contradiction,contradiction,encoder,0.9998212456703186,0,0.0
753,v3_deberta_gpt4o_32shot,0.95,matched,"The Fray's reputation as a home for hostile, rude, and mean-spirited exchanges suffered a severe beating at the hands of the Reading thread, which was so civilized that participants suggested taking insulin shots afterward.","The Fray is almost always a hostile, rude, and mean place.",slate,neutral,neutral,encoder,0.9881000518798828,0,0.0
754,v3_deberta_gpt4o_32shot,0.95,matched,"Clearly, the press has done a lousy job with its focus on behavior such as infidelity or drug use that most people don't care about.",The press has focused on various topics that most readers aren't interested in.,slate,entailment,entailment,encoder,0.9971893429756165,0,0.0
755,v3_deberta_gpt4o_32shot,0.95,matched,million in savings this year.,The money saved will be used to grow the company internationally over the next 5 years.,government,neutral,neutral,encoder,0.9998335838317872,0,0.0
756,v3_deberta_gpt4o_32shot,0.95,matched,and uh the whole organization was targeting to replace whole life policies with a term life with annuity an annuity and uh,Whole life policies with a term life with annuity could be replaced by the whole organization.,telephone,entailment,entailment,encoder,0.9937195777893066,0,0.0
757,v3_deberta_gpt4o_32shot,0.95,matched,"It is the official solution, Liq. ",This is the official solution to the alien problem we have had to contend with.,fiction,neutral,neutral,encoder,0.9998040795326232,0,0.0
758,v3_deberta_gpt4o_32shot,0.95,matched,"The herds give a sense of proportion to the vast openness, just as the scattered farmhouses and characteristic drystone walls add reassuring warmth to even the loneliest valley.",The area is completely devoid of life.,travel,contradiction,contradiction,encoder,0.9998774528503418,0,0.0
